Suspicious,Timestamp,Transport_Protocol,Network_Protocol,TTL,SrcAddr,DestAddr,SrcPort,DestPort,SeqNum,AckNum
YES,1604583566.451257,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402344746,2256842718
YES,1604583566.4572828,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256842718,402346158
YES,1604583566.4642756,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256842718,402346158
YES,1604583566.4702995,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402346158,2256842718
YES,1604583566.477267,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843254,402347570
YES,1604583566.4822614,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843254,402347570
YES,1604583566.48828,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402347570,2256842718
YES,1604583566.496221,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843254,402348982
YES,1604583566.503293,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843254,402348982
YES,1604583566.5082798,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402348982,2256842718
YES,1604583566.5162773,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843254,402349590
YES,1604583566.5222783,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843254,402349590
YES,1604583566.5292575,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402349590,2256843254
YES,1604583566.5342782,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843790,402351002
YES,1604583566.5412252,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843790,402351002
YES,1604583566.5472786,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402351002,2256843254
YES,1604583566.5532763,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843790,402352414
YES,1604583566.5582583,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843790,402352414
YES,1604583566.5642762,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402352414,2256843254
YES,1604583566.5702775,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402353826,2256843254
YES,1604583566.5792828,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402355238,2256843254
YES,1604583566.5862386,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843790,402356650
YES,1604583566.591276,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843790,402356650
YES,1604583566.5962944,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402356650,2256843790
YES,1604583566.603257,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843790,402356852
YES,1604583566.6102493,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843790,402356852
YES,1604583566.6152573,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402356852,2256843790
YES,1604583566.6232824,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843790,402358264
YES,1604583566.6292782,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256843790,402358264
YES,1604583566.6362948,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402358264,2256843790
YES,1604583566.6432579,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256844840,402359466
YES,1604583566.6492617,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256844840,402359466
YES,1604583566.6572578,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256844840,402359466
YES,1604583566.6632578,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846252,402359466
YES,1604583566.6712596,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256844840,402359466
YES,1604583566.677271,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846252,402359466
YES,1604583566.6842606,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402359466,2256844840
YES,1604583566.6902568,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402359466,2256844840
YES,1604583566.6952586,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846448,402360002
YES,1604583566.7022202,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846448,402360002
NO,1604583566.7082577,UDP,-,-,-,-,137,137,-,-
NO,1604583566.7082577,UDP,-,-,-,-,137,137,-,-
YES,1604583566.7092562,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402360002,2256846252
YES,1604583566.7142894,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402360002,2256846448
YES,1604583566.7202795,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402360002,2256846448
YES,1604583566.728228,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846448,402360538
YES,1604583566.7352812,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846448,402360538
YES,1604583566.7442212,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402360538,2256846448
YES,1604583566.7533178,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402361950,2256846448
YES,1604583566.7602785,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846984,402363362
YES,1604583566.7652764,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846984,402363362
YES,1604583566.7712777,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402363362,2256846984
YES,1604583566.778311,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402363644,2256846984
YES,1604583566.7853117,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402365056,2256846984
YES,1604583566.7912774,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846984,402366468
YES,1604583566.7972813,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846984,402366468
YES,1604583566.8032985,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402366468,2256846984
YES,1604583566.809275,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402367880,2256846984
YES,1604583566.8152761,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846984,402369292
YES,1604583566.821278,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846984,402369292
YES,1604583566.8283045,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846984,402369292
YES,1604583566.8342628,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256846984,402369292
YES,1604583566.84126,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402369292,2256846984
YES,1604583566.8472555,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256847520,402369364
YES,1604583566.8542554,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256848932,402369364
YES,1604583566.8612552,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256847520,402369364
YES,1604583566.8692596,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256848932,402369364
YES,1604583566.8752513,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402369364,2256847520
YES,1604583566.8822575,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256849642,402370776
YES,1604583566.8882618,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256849642,402370776
NO,1604583566.8932774,UDP,-,-,-,-,49160,46882,-,-
NO,1604583566.8932774,UDP,-,-,-,-,49160,46882,-,-
YES,1604583566.8942769,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402370776,2256848932
YES,1604583566.900278,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256849642,402371508
YES,1604583566.9062755,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256849642,402371508
YES,1604583566.9122753,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402371508,2256849642
YES,1604583566.9182725,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256850178,402371508
YES,1604583566.925275,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256850178,402371508
YES,1604583566.9312756,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402371508,2256850178
NO,1604583566.938241,UDP,-,-,-,-,137,137,-,-
NO,1604583566.9392555,UDP,-,-,-,-,137,137,-,-
NO,1604583566.9392555,UDP,-,-,-,-,46882,49160,-,-
YES,1604583566.9402547,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402371508,2256851250
YES,1604583566.9452574,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402371508,2256851250
YES,1604583566.953255,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256851250,402372044
YES,1604583566.959257,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256851250,402372044
YES,1604583566.9652257,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402372044,2256851250
YES,1604583566.971266,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256851250,402372580
YES,1604583566.9802766,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256851250,402372580
YES,1604583566.9862566,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402372580,2256852300
YES,1604583566.9942205,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256852300,402373116
YES,1604583567.003271,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256852300,402373116
YES,1604583567.0741837,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402373116,2256853350
YES,1604583567.137191,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402373116,2256853350
YES,1604583567.1431646,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402374528,2256853350
YES,1604583567.1511908,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256853350,402375708
YES,1604583567.1561868,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256853350,402375708
YES,1604583567.1619387,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256853350,402375708
YES,1604583567.1699648,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256853350,402375708
NO,1604583567.1839442,TCP,IP,128,192.168.100.85,162.159.133.234,63060,443,1090095706,4102997043
NO,1604583567.1969588,TCP,IP,128,192.168.100.85,162.159.133.234,63060,443,1090095706,4102997043
NO,1604583567.2079406,TCP,IP,59,162.159.133.234,192.168.100.85,443,63060,4102997043,1090095760
YES,1604583567.274901,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402375708,2256853350
YES,1604583567.2817972,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256853886,402377120
YES,1604583567.2877948,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256853886,402377120
YES,1604583567.2958014,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402377120,2256853350
YES,1604583567.3048122,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402378300,2256853886
YES,1604583567.3124363,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256854422,402378300
YES,1604583567.3204288,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256854422,402378300
YES,1604583567.3854206,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402378300,2256854422
YES,1604583567.3904443,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256854958,402378300
YES,1604583567.397445,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256854958,402378300
YES,1604583567.463137,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402378300,2256854958
NO,1604583567.4690022,TCP,IP,59,162.159.133.234,192.168.100.85,443,63060,4102997043,1090095760
NO,1604583567.4740005,TCP,IP,59,162.159.133.234,192.168.100.85,443,63060,4102997089,1090095760
NO,1604583567.4810002,TCP,IP,128,192.168.100.85,162.159.133.234,63060,443,1090095760,4102997168
NO,1604583567.4860003,TCP,IP,128,192.168.100.85,162.159.133.234,63060,443,1090095760,4102997168
YES,1604583567.5559776,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402378300,2256854958
YES,1604583567.5619712,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256855494,402379350
YES,1604583567.5679822,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256855494,402379350
YES,1604583567.5769188,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402379350,2256855494
YES,1604583567.69648,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402379350,2256855494
YES,1604583567.7583165,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256855494,402379886
YES,1604583567.7632046,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256855494,402379886
YES,1604583567.8824534,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402379886,2256855494
YES,1604583567.9451077,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256855494,402380422
YES,1604583567.9499533,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256855494,402380422
YES,1604583568.0703735,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402380422,2256855494
YES,1604583568.076362,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256855494,402381472
YES,1604583568.0824728,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256855494,402381472
NO,1604583568.1477356,TCP,IP,59,162.159.133.234,192.168.100.85,443,63060,4102997168,1090095760
NO,1604583568.1537366,TCP,IP,128,192.168.100.85,162.159.133.234,63060,443,1090095760,4102997243
NO,1604583568.1587355,TCP,IP,128,192.168.100.85,162.159.133.234,63060,443,1090095760,4102997243
YES,1604583568.2254162,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402381472,2256856030
YES,1604583568.2314153,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256856030,402381472
YES,1604583568.237415,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256856030,402381472
NO,1604583568.3647676,TCP,IP,59,162.159.133.234,192.168.100.85,443,63060,4102997243,1090095760
NO,1604583568.369808,UDP,-,-,-,-,46780,44115,-,-
NO,1604583568.3708124,UDP,-,-,-,-,44115,46780,-,-
NO,1604583568.3708124,UDP,-,-,-,-,44115,46780,-,-
YES,1604583568.371808,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402381472,2256856566
NO,1604583568.3768134,TCP,IP,128,192.168.100.85,162.159.133.234,63060,443,1090095760,4102997293
NO,1604583568.381809,TCP,IP,128,192.168.100.85,162.159.133.234,63060,443,1090095760,4102997293
YES,1604583568.6269813,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402381472,2256856566
YES,1604583568.6328456,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256856566,402382522
YES,1604583568.639242,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256856566,402382522
YES,1604583568.7655437,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402382522,2256857102
YES,1604583568.771434,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256857102,402383572
YES,1604583568.7774243,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256857102,402383572
YES,1604583568.783978,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256857638,402383572
YES,1604583568.7909827,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256859050,402383572
YES,1604583568.7989824,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256857638,402383572
YES,1604583568.805088,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256859050,402383572
YES,1604583568.9372542,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402383572,2256857638
YES,1604583568.942708,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402383572,2256859224
YES,1604583569.0010982,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402383572,2256859224
YES,1604583569.0625024,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256859224,402384108
YES,1604583569.0673652,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256859224,402384108
YES,1604583569.2493858,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402384108,2256859224
YES,1604583569.2583625,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402385520,2256859224
YES,1604583569.2633994,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256859224,402385694
YES,1604583569.2694092,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256859224,402385694
NO,1604583569.7022505,UDP,-,-,-,-,9993,9993,-,-
NO,1604583569.7031658,UDP,-,-,-,-,9993,9993,-,-
NO,1604583569.7031658,UDP,-,-,-,-,9993,9993,-,-
NO,1604583569.7031658,UDP,-,-,-,-,9993,9993,-,-
NO,1604583569.704136,UDP,-,-,-,-,44115,9993,-,-
NO,1604583569.704136,UDP,-,-,-,-,44115,9993,-,-
NO,1604583569.705146,UDP,-,-,-,-,44116,9993,-,-
NO,1604583569.705146,UDP,-,-,-,-,44116,9993,-,-
NO,1604583569.7061474,UDP,-,-,-,-,9993,9993,-,-
NO,1604583569.7061474,UDP,-,-,-,-,9993,9993,-,-
NO,1604583569.7061474,UDP,-,-,-,-,44115,9993,-,-
NO,1604583569.7071438,UDP,-,-,-,-,44115,9993,-,-
NO,1604583569.7071438,UDP,-,-,-,-,44116,9993,-,-
NO,1604583569.7081437,UDP,-,-,-,-,44116,9993,-,-
NO,1604583569.7081437,UDP,-,-,-,-,9993,9993,-,-
NO,1604583569.7091126,UDP,-,-,-,-,9993,9993,-,-
NO,1604583569.7091126,UDP,-,-,-,-,44115,9993,-,-
NO,1604583569.710146,UDP,-,-,-,-,44115,9993,-,-
NO,1604583569.710146,UDP,-,-,-,-,44116,9993,-,-
NO,1604583569.710146,UDP,-,-,-,-,44116,9993,-,-
NO,1604583569.7645578,UDP,-,-,-,-,9993,44116,-,-
YES,1604583569.826179,TCP,IP,43,54.36.227.247,192.168.100.85,443,53393,402385694,2256859224
NO,1604583569.8320353,UDP,-,-,-,-,9993,44116,-,-
YES,1604583569.8884258,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256859224,402386744
YES,1604583569.8933115,TCP,IP,128,192.168.100.85,54.36.227.247,53393,443,2256859224,402386744
NO,1604583569.8983104,UDP,-,-,-,-,9993,9993,-,-
NO,1604583569.9500036,UDP,-,-,-,-,9993,9993,-,-
